Identifier	Character	Dialogue	Filename	Line Number
c_indi_1_3647f599_5	w_nvl	{color=#e5e5e5}…….{/color}	game/scripts/cyl-individual-max.rpy	1469
c_indi_1_3b68f655	nvl_narrator	{color=#e5e5e5}我早该发现了，她一直在默默的忍受痛楚。{/color}	game/scripts/cyl-individual-max.rpy	1477
c_indi_1_36412e5e	nvl_narrator	{color=#e5e5e5}她的伤势比我只重不轻，为什么我早没有意识到呢？{/color}	game/scripts/cyl-individual-max.rpy	1480
c_indi_1_ef6cc732	nvl_narrator	{color=#e5e5e5}一厢情愿的以为她只是普通的发烧而已。{/color}	game/scripts/cyl-individual-max.rpy	1482
c_indi_1_586639fc	nvl_narrator	{color=#e5e5e5}有人在吗？{/color}	game/scripts/cyl-individual-max.rpy	1485
c_indi_1_637dba02	nvl_narrator	{color=#e5e5e5}我拼命的在隧道里面制造响声。{/color}	game/scripts/cyl-individual-max.rpy	1487
c_indi_1_76d363f7	nvl_narrator	{color=#e5e5e5}有谁在吗？？？{/color}	game/scripts/cyl-individual-max.rpy	1491
c_indi_1_d7d067d9	nvl_narrator	{color=#e5e5e5}我朝着隧道入口处的地方一瘸一拐的跑了过去。{/color}	game/scripts/cyl-individual-max.rpy	1493
c_indi_1_d286d861	nvl_narrator	{color=#e5e5e5}那里有着被我挖出来的一个深洞。{/color}	game/scripts/cyl-individual-max.rpy	1496
c_indi_1_15efa62f	nvl_narrator	{color=#e5e5e5}怎么可能会让你就这样死在这里。{/color}	game/scripts/cyl-individual-max.rpy	1498
c_indi_1_221d8bd6	nvl_narrator	{color=#e5e5e5}之前的我都在做什么啊！{/color}	game/scripts/cyl-individual-max.rpy	1501
c_indi_1_6731430b	nvl_narrator	{color=#e5e5e5}明明有那么的多时间。{/color}	game/scripts/cyl-individual-max.rpy	1503
c_indi_1_cd91a7c9	nvl_narrator	{color=#e5e5e5}为什么才挖到这里啊！{/color}	game/scripts/cyl-individual-max.rpy	1505
c_indi_1_a2f7e559	w_nvl	{color=#e5e5e5}啊…{/color}	game/scripts/cyl-individual-max.rpy	1513
c_indi_1_6f0e90fd	nvl_narrator	{color=#e5e5e5}我就像是不要命了一样，双手在石堆里面疯狂的盘着石头，期间还有不少碎石从我的头顶砸下。{/color}	game/scripts/cyl-individual-max.rpy	1515
c_indi_1_e5be4308	nvl_narrator	{color=#e5e5e5}稍微不小心的话，我可能就会被落下来的石头给砸伤。{/color}	game/scripts/cyl-individual-max.rpy	1518
c_indi_1_3f08b15a	nvl_narrator	{color=#e5e5e5}但是这都已经无所谓了。{/color}	game/scripts/cyl-individual-max.rpy	1520
c_indi_1_25fdb34f	nvl_narrator	{color=#e5e5e5}拜托了请让我救救她吧。{/color}	game/scripts/cyl-individual-max.rpy	1523
c_indi_1_60969f1e	nvl_narrator	{color=#e5e5e5}很快我就精疲力竭了，可是即便如此我也努力的扒着斜坡上碎石。{/color}	game/scripts/cyl-individual-max.rpy	1525
c_indi_1_79087954	nvl_narrator	{color=#e5e5e5}我想要救她。{/color}	game/scripts/cyl-individual-max.rpy	1528
c_indi_1_5692236c	nvl_narrator	{color=#e5e5e5}只要救她就好，我死了也没关系。{/color}	game/scripts/cyl-individual-max.rpy	1530
c_indi_1_2ffed051	nvl_narrator	{color=#e5e5e5}救救她吧！{/color}	game/scripts/cyl-individual-max.rpy	1533
c_indi_1_9c43c9cb	nvl_narrator	{color=#e5e5e5}不是我也没关系，谁来救救她吧！！{/color}	game/scripts/cyl-individual-max.rpy	1535
c_indi_1_46234942	nvl_narrator	{color=#e5e5e5}神啊，如果你在的话就救救她吧。{/color}	game/scripts/cyl-individual-max.rpy	1538
c_indi_1_dcff8c2e	nvl_narrator	{color=#e5e5e5}我什么都给你，求求您救救她吧。{/color}	game/scripts/cyl-individual-max.rpy	1540
c_indi_1_1ba890b3	nvl_narrator	{color=#e5e5e5}眼眶里面热热的。{/color}	game/scripts/cyl-individual-max.rpy	1542
c_indi_1_a1292a5f	nvl_narrator	{color=#e5e5e5}就在我大意的时候，头顶上一块巨大的，尖锐的三角形一样的石块迎着斜坡砸了下来。{/color}	game/scripts/cyl-individual-max.rpy	1551
c_indi_1_ca485f22	nvl_narrator	{color=#e5e5e5}慌乱之中我只是头朝着边上撇了一下，然而这块石头却直接朝着我的肚子扎了过来。{/color}	game/scripts/cyl-individual-max.rpy	1553
c_indi_1_4245d6aa	nvl_narrator	{color=#e5e5e5}无数次想过餐桌上鸡鸭鱼被开肠破肚的感觉。{/color}	game/scripts/cyl-individual-max.rpy	1557
c_indi_1_4d751fdc	nvl_narrator	{color=#e5e5e5}想不到居然是这样子的。{/color}	game/scripts/cyl-individual-max.rpy	1559
c_indi_1_023e5f9d	nvl_narrator	{color=#e5e5e5}好痛好痛好痛！{/color}	game/scripts/cyl-individual-max.rpy	1562
c_indi_1_3b3ae231	nvl_narrator	{color=#e5e5e5}好痛好痛好痛好痛好痛好痛！{/color}	game/scripts/cyl-individual-max.rpy	1563
c_indi_1_c7b2e6be	nvl_narrator	{color=#e5e5e5}好痛好痛好痛好痛好痛好痛好痛好痛！！！{/color}	game/scripts/cyl-individual-max.rpy	1564
c_indi_1_a94da9ff	w_nvl	{color=#e5e5e5}呜啊！！！啊啊啊啊啊啊！！！！{/color}	game/scripts/cyl-individual-max.rpy	1567
c_indi_1_9e9bcfce	nvl_narrator	{color=#e5e5e5}腹部传来撕裂般疼痛，身体以下瞬间就没了知觉。{/color}	game/scripts/cyl-individual-max.rpy	1569
c_indi_1_31e07962	nvl_narrator	{color=#e5e5e5}然而就在这个时候，在我的正上方一束月光照了下来。{/color}	game/scripts/cyl-individual-max.rpy	1572
c_indi_1_c93a7d74	【？？】	{color=#e5e5e5}这里还有幸存者，重伤。{/color}	game/scripts/cyl-individual-max.rpy	1575
c_indi_1_9fe20cca	nvl_narrator	{color=#e5e5e5}声音顺着洞口传了下来。{/color}	game/scripts/cyl-individual-max.rpy	1577
c_indi_1_5e65d36f	nvl_narrator	{color=#e5e5e5}似乎有人影随着???索跳跃了下来。{/color}	game/scripts/cyl-individual-max.rpy	1586
c_indi_1_b1ad1b73	nvl_narrator	{color=#e5e5e5}他们似乎再用无线电说着什么话。{/color}	game/scripts/cyl-individual-max.rpy	1588
c_indi_1_0dd45844	nvl_narrator	{color=#e5e5e5}然而这个时候的我已经开始意识陷入模糊。{/color}	game/scripts/cyl-individual-max.rpy	1590
c_indi_1_04230a8d	nvl_narrator	{color=#e5e5e5}他们在说什么来着？总之我这是获救了？{/color}	game/scripts/cyl-individual-max.rpy	1593
c_indi_1_f333f424	nvl_narrator	{color=#e5e5e5}额不对，还没有她还没有获救。{/color}	game/scripts/cyl-individual-max.rpy	1595
c_indi_1_c451f632	w_nvl	{color=#e5e5e5}救…救…{/color}	game/scripts/cyl-individual-max.rpy	1598
c_indi_1_ea49e3f9	nvl_narrator	{color=#e5e5e5}我微张着嘴，也不知道有没有发出声音。{/color}	game/scripts/cyl-individual-max.rpy	1600
c_indi_1_1186986d	w_nvl	{color=#e5e5e5}救救她…她…还活着….{/color}	game/scripts/cyl-individual-max.rpy	1603
c_indi_1_af9752c8	nvl_narrator	{color=#e5e5e5}一只有力的手握住了我伸出的手。{/color}	game/scripts/cyl-individual-max.rpy	1605
c_indi_1_ee0af0c7	nvl_narrator	{color=#e5e5e5}瞬间我的眼泪就流了下来。{/color}	game/scripts/cyl-individual-max.rpy	1608
c_indi_1_324664a3	nvl_narrator	{color=#e5e5e5}好冷…我好冷…{/color}	game/scripts/cyl-individual-max.rpy	1610
c_indi_1_c7600963	nvl_narrator	{color=#e5e5e5}好冷好冷好冷好冷好冷好冷好冷好冷好冷！{/color}	game/scripts/cyl-individual-max.rpy	1613
c_indi_1_cf5159db	nvl_narrator	{color=#e5e5e5}好害怕好害怕好害怕好害怕好害怕好害怕好害怕好害怕！{/color}	game/scripts/cyl-individual-max.rpy	1615
c_indi_1_667b61e8_10	w_nvl	{color=#e5e5e5}……{/color}	game/scripts/cyl-individual-max.rpy	1618
c_indi_1_5c4b8600	nvl_narrator	{color=#e5e5e5}我紧紧的握住这双手…我也好想得救…我也好想得救。{/color}	game/scripts/cyl-individual-max.rpy	1620
c_indi_1_43b29757	【？？？】	{color=#e5e5e5}没事的…一切都会好起来的。{/color}	game/scripts/cyl-individual-max.rpy	1623
c_indi_1_72a73a65_1	w_nvl	{color=#e5e5e5}…..{/color}	game/scripts/cyl-individual-max.rpy	1625
c_indi_1_a35c40a0	nvl_narrator	{color=#e5e5e5}一切都会好起来吗？{/color}	game/scripts/cyl-individual-max.rpy	1634
c_indi_1_bda81f34	nvl_narrator	{color=#e5e5e5}对啊，救我们的人已经来了，一切都会好起来的。{/color}	game/scripts/cyl-individual-max.rpy	1636
c_indi_1_a4254c2c	nvl_narrator	{color=#e5e5e5}我之后就能跟她搭话了。{/color}	game/scripts/cyl-individual-max.rpy	1639
c_indi_1_32369aba	nvl_narrator	{color=#e5e5e5}啊哈哈…..{/color}	game/scripts/cyl-individual-max.rpy	1641
c_indi_1_570ecc02	nvl_narrator	{color=#e5e5e5}果然还是要表白会比较好吧…{/color}	game/scripts/cyl-individual-max.rpy	1650
c_indi_1_cc477383	nvl_narrator	{color=#e5e5e5}也不对….这个时候可不是搭话的好机会，还是等下一次吧。{/color}	game/scripts/cyl-individual-max.rpy	1652
c_indi_1_507fc060	nvl_narrator	{color=#e5e5e5}于是我咧了咧满是鲜血的嘴，用着嘶哑恍惚的声音这么说道。{/color}	game/scripts/cyl-individual-max.rpy	1654
c_indi_1_75a27ad9	w_nvl	{color=#e5e5e5}……笔…笔…{/color}	game/scripts/cyl-individual-max.rpy	1657
c_indi_1_87998d3e	nvl_narrator	{color=#e5e5e5}她的故事还很长，不能没有眼睛啊。{/color}	game/scripts/cyl-individual-max.rpy	1659
c_indi_1_fa7b3910	nvl_narrator	{color=#e5e5e5}我突然想到，如果未来过着看不见的生活肯定会很痛苦吧。{/color}	game/scripts/cyl-individual-max.rpy	1668
c_indi_1_0ad29ec2	nvl_narrator	{color=#e5e5e5}紧握住我手的人连忙为我拿来了纸和笔。{/color}	game/scripts/cyl-individual-max.rpy	1669
c_indi_1_bdf50cba	nvl_narrator	{color=#e5e5e5}颤颤巍巍的我写下了一个捐之后就在没有了力气。{/color}	game/scripts/cyl-individual-max.rpy	1672
c_indi_1_cf23c9fd	nvl_narrator	{color=#e5e5e5}能理解吗？如果能理解就好了呢。{/color}	game/scripts/cyl-individual-max.rpy	1674
c_indi_1_b093e068	nvl_narrator	{color=#e5e5e5}还有好多事情没有做，明明还有好多事情没有做。{/color}	game/scripts/cyl-individual-max.rpy	1679
c_indi_1_a361adf4	nvl_narrator	{color=#e5e5e5}眼泪止不住的涌出眼眶。{/color}	game/scripts/cyl-individual-max.rpy	1681
c_indi_1_a5d55d03	nvl_narrator	{color=#e5e5e5}可是——果然还是觉得好寂寞。{/color}	game/scripts/cyl-individual-max.rpy	1684
c_indi_1_73ea776b	nvl_narrator	{color=#e5e5e5}好寂寞啊…..{/color}	game/scripts/cyl-individual-max.rpy	1686
c_indi_1_e32a20d1	nvl_narrator	{color=#e5e5e5}意识正在渐渐的远去。{/color}	game/scripts/cyl-individual-max.rpy	1695
c_indi_1_a0c19960	nvl_narrator	{color=#e5e5e5}恍惚之中，似乎有这样一句话在我的耳边响起——{/color}	game/scripts/cyl-individual-max.rpy	1697
c_indi_1_0c62e331	nvl_narrator	{color=#e5e5e5}“如果她死了，那么我的故事也就结束了；如果我死了，她的故事还长得很。”{/color}	game/scripts/cyl-individual-max.rpy	1704
c_indi_1_662dad80	nvl_narrator	{color=#e5e5e5}原本这应该只是一场梦的。{/color}	game/scripts/cyl-individual-max.rpy	1717
c_indi_1_fcb62526	nvl_narrator	{color=#e5e5e5}无数雨点打在我的身上。{/color}	game/scripts/cyl-individual-max.rpy	1719
c_indi_1_8aa4bb9e	nvl_narrator	{color=#e5e5e5}我望着漆黑的天空。{/color}	game/scripts/cyl-individual-max.rpy	1721
c_indi_1_d41ce9fb	w_nvl	{color=#e5e5e5}（咦？这是？）喵……{/color}	game/scripts/cyl-individual-max.rpy	1724
c_indi_1_1d474477	nvl_narrator	{color=#e5e5e5}然而我却没有发出声音{/color}	game/scripts/cyl-individual-max.rpy	1726
c_indi_1_056c8c38	nvl_narrator	{color=#e5e5e5}我仿佛被谁抱在怀里。{/color}	game/scripts/cyl-individual-max.rpy	1729
c_indi_1_6cc36556	nvl_narrator	{color=#e5e5e5}这是…什么情况？{/color}	game/scripts/cyl-individual-max.rpy	1731
c_indi_1_6026dae7	nvl_narrator	{color=#e5e5e5}我看着少女。{/color}	game/scripts/cyl-individual-max.rpy	1734
c_indi_1_f7d311b8	nvl_narrator	{color=#e5e5e5}她紧紧的将我抱在怀里。{/color}	game/scripts/cyl-individual-max.rpy	1736
c_indi_1_7b609060	nvl_narrator	{color=#e5e5e5}然而我却莫名的觉得有些违和。{/color}	game/scripts/cyl-individual-max.rpy	1738
c_indi_1_a880413b	nvl_narrator	{color=#e5e5e5}这份违和渐渐的放大。{/color}	game/scripts/cyl-individual-max.rpy	1741
c_indi_1_f6695a3c	nvl_narrator	{color=#e5e5e5}就像是忽然张开的幕布，朝我围了起来。 {/color}	game/scripts/cyl-individual-max.rpy	1743
c_indi_1_3982757e	nvl_narrator	{color=#e5e5e5}这一定是有什么地方出现了问题。{/color}	game/scripts/cyl-individual-max.rpy	1745
c_indi_1_7cb5f4dd	nvl_narrator	{color=#e5e5e5}就在我这么想着的时候，阵阵的黑暗将我整个包裹起来。{/color}	game/scripts/cyl-individual-max.rpy	1748
c_indi_1_9995b860	nvl_narrator	{color=#e5e5e5}啊，我记起来了。{/color}	game/scripts/cyl-individual-max.rpy	1750
c_indi_1_928307ff	nvl_narrator	{color=#e5e5e5}这个女孩不就是我自己吗？{/color}	game/scripts/cyl-individual-max.rpy	1751
l_indi_1_bd99b07f	nvl_narrator	{color=#e5e5e5}人没有了价值，不能够再被利用就会被抛弃。{/color}	game/scripts/lq-individual-max.rpy	44
l_indi_1_45b4f85a	nvl_narrator	{color=#e5e5e5}这是我从小就学会的道理，人和记忆是同一个道理。{/color}	game/scripts/lq-individual-max.rpy	45
l_indi_1_f4ded56b	nvl_narrator	{color=#e5e5e5}如果某一段记忆没有了价值，就一定会被忘掉。{/color}	game/scripts/lq-individual-max.rpy	48
l_indi_1_4352edfb	nvl_narrator	{color=#e5e5e5}关于过去，我没有任何需要记住的东西，我只需要大步往前面走就行了——{/color}	game/scripts/lq-individual-max.rpy	49
l_indi_1_5bf83ecc	nvl_narrator	{color=#e5e5e5}——原本应该是这样子的。{/color}	game/scripts/lq-individual-max.rpy	52
l_indi_1_f7f5724f	nvl_narrator	{color=#e5e5e5}可我却唯独没法忘记有关于你的一切。{/color}	game/scripts/lq-individual-max.rpy	53
l_indi_1_734a911f	nvl_narrator	{color=#e5e5e5}人群喧闹着，我知道‘他们’都注视着我。{/color}	game/scripts/lq-individual-max.rpy	70
l_indi_1_3b33ecae	nvl_narrator	{color=#e5e5e5}但是我只是蹲着身子，在爷爷摇头和叹气声中低下了头。{/color}	game/scripts/lq-individual-max.rpy	71
l_indi_1_3f0cf9ec	nvl_narrator	{color=#e5e5e5}我不想说话，因为争辩没有任何意义。{/color}	game/scripts/lq-individual-max.rpy	74
l_indi_1_1c9b2e95	nvl_narrator	{color=#e5e5e5}我知道有谁在诋毁我。{/color}	game/scripts/lq-individual-max.rpy	75
l_indi_1_0d684264	nvl_narrator	{color=#e5e5e5}但是我却不知道是谁。{/color}	game/scripts/lq-individual-max.rpy	76
l_indi_1_e1076ce6	nvl_narrator	{color=#e5e5e5}或许是面前人群里面的一个，或许他正在幕后笑着我这个十岁的女孩太好对付了。{/color}	game/scripts/lq-individual-max.rpy	79
l_indi_1_8b53bb17	nvl_narrator	{color=#e5e5e5}然后一点一点的消磨掉爷爷对我的最后一丝信心。{/color}	game/scripts/lq-individual-max.rpy	80
l_indi_1_608acb2c	nvl_narrator	{color=#e5e5e5}只要爷爷放弃我，放弃让我继承这个家业。{/color}	game/scripts/lq-individual-max.rpy	83
l_indi_1_0ccbae7c	nvl_narrator	{color=#e5e5e5}那么现在我面前的这一群人之中就会有人一步登天。{/color}	game/scripts/lq-individual-max.rpy	84
l_indi_1_3aca631e	nvl_narrator	{color=#e5e5e5}而这一切仅仅只因为我姓林。{/color}	game/scripts/lq-individual-max.rpy	85
l_indi_1_4d265ffd	nvl_narrator	{color=#e5e5e5}林氏集团的林。{/color}	game/scripts/lq-individual-max.rpy	86
l_indi_1_7514a024	nvl_narrator	{color=#e5e5e5}也是继承者的林。{/color}	game/scripts/lq-individual-max.rpy	87
l_indi_1_923aa3ad	nvl_narrator	{color=#e5e5e5}这个姓氏自从我出出生起就如同一座大山一样压在我的肩膀上。{/color}	game/scripts/lq-individual-max.rpy	98
l_indi_1_eca5012c	nvl_narrator	{color=#e5e5e5}懂事后，我才发现原来父母并没有为我遮风挡雨。{/color}	game/scripts/lq-individual-max.rpy	99
l_indi_1_1a5fcb75	nvl_narrator	{color=#e5e5e5}因为他们并不存在，我的脑海中没有关于他们一点的讯息。{/color}	game/scripts/lq-individual-max.rpy	102
l_indi_1_8b46bbb9	nvl_narrator	{color=#e5e5e5}爷爷说他们死了。{/color}	game/scripts/lq-individual-max.rpy	103
l_indi_1_4d2309d3	nvl_narrator	{color=#e5e5e5}所以我最亲的是爷爷，但是离得最远的也是爷爷。{/color}	game/scripts/lq-individual-max.rpy	104
l_indi_1_40ef1aba	nvl_narrator	{color=#e5e5e5}印象中的爷爷总是被公事缠身。{/color}	game/scripts/lq-individual-max.rpy	113
l_indi_1_54f48921	nvl_narrator	{color=#e5e5e5}可他对我非常的好。{/color}	game/scripts/lq-individual-max.rpy	114
l_indi_1_3f5318c5	nvl_narrator	{color=#e5e5e5}因此我度过了一个富足的童年。{/color}	game/scripts/lq-individual-max.rpy	115
l_indi_1_3111be34	nvl_narrator	{color=#e5e5e5}如果不是在某一天夜里做噩梦——{/color}	game/scripts/lq-individual-max.rpy	118
l_indi_1_0213a733	nvl_narrator	{color=#e5e5e5}——我梦见有无数恶狼在追我。{/color}	game/scripts/lq-individual-max.rpy	119
l_indi_1_515a83b5	nvl_narrator	{color=#e5e5e5}它们想要把我撕碎，咬碎。{/color}	game/scripts/lq-individual-max.rpy	120
l_indi_1_ba45238b	nvl_narrator	{color=#e5e5e5}我拼命的逃跑、拼命的逃跑…{/color}	game/scripts/lq-individual-max.rpy	121
l_indi_1_f4d5591d	nvl_narrator	{color=#e5e5e5}这应该是极度正常的，至少在说给别人听的时候，别人的想法肯定是这并没有什么。{/color}	game/scripts/lq-individual-max.rpy	122
l_indi_1_a91198bf	nvl_narrator	{color=#e5e5e5}但是，梦里的我在逃跑时的感觉却并不是恐惧。{/color}	game/scripts/lq-individual-max.rpy	125
l_indi_1_d050d68f	nvl_narrator	{color=#e5e5e5}我完全没有害怕。{/color}	game/scripts/lq-individual-max.rpy	126
l_indi_1_4e9bae43	nvl_narrator	{color=#e5e5e5}而是另外一种我前所未有过的感觉。{/color}	game/scripts/lq-individual-max.rpy	127
l_indi_1_84dbf04d	nvl_narrator	{color=#e5e5e5}后来我把那种感觉称之为兴奋。{/color}	game/scripts/lq-individual-max.rpy	128
l_indi_1_4cc6f284	nvl_narrator	{color=#e5e5e5}我逃跑只是为了让自己在多体验一下这种感觉而已。{/color}	game/scripts/lq-individual-max.rpy	131
l_indi_1_b3ff7e23	nvl_narrator	{color=#e5e5e5}这怎么能称之为噩梦呢？简直就是美梦一般。{/color}	game/scripts/lq-individual-max.rpy	132
l_indi_1_22f7de97	nvl_narrator	{color=#e5e5e5}我尽情的享受着，梦却终归有终点。{/color}	game/scripts/lq-individual-max.rpy	133
l_indi_1_430d7690	nvl_narrator	{color=#e5e5e5}醒过来的时候依旧是半夜。{/color}	game/scripts/lq-individual-max.rpy	136
l_indi_1_1c10c5ac	nvl_narrator	{color=#e5e5e5}冷链的月光透过别墅的窗台洒落了进来。{/color}	game/scripts/lq-individual-max.rpy	137
l_indi_1_dee75514	nvl_narrator	{color=#e5e5e5}空荡的房间悄无声息。{/color}	game/scripts/lq-individual-max.rpy	138
l_indi_1_98c3be97	nvl_narrator	{color=#e5e5e5}我静静的注视着眼前的一切。{/color}	game/scripts/lq-individual-max.rpy	139
l_indi_1_4f04051f	nvl_narrator	{color=#e5e5e5}如果说我被饿狼追捕是一场噩梦。{/color}	game/scripts/lq-individual-max.rpy	148
l_indi_1_611e65eb	nvl_narrator	{color=#e5e5e5}那么这个房间就是比噩梦还要恐怖的——{/color}	game/scripts/lq-individual-max.rpy	149
l_indi_1_223b557a	nvl_narrator	{color=#e5e5e5}——名为现实的存在。{/color}	game/scripts/lq-individual-max.rpy	150
l_indi_1_311a6c32	nvl_narrator	{color=#e5e5e5}但是我还是找到了新的玩具。{/color}	game/scripts/lq-individual-max.rpy	162
l_indi_1_809d669f	nvl_narrator	{color=#e5e5e5}自那之后我就发现了…{/color}	game/scripts/lq-individual-max.rpy	163
l_indi_1_1400bfb7	nvl_narrator	{color=#e5e5e5}有人在故意怂恿我去做些奇怪的事情。{/color}	game/scripts/lq-individual-max.rpy	164
